ả
á bí tích
giáp sĩ
giáp y
giát
giày
giày ban
giày cườm
giày dép
giày gia định
giày guốc
giày kinh
giày mõm nhái
giặc
giặc biển
giặc cướp
giặc giã
giặc trời
giăm
giằng
giằng xay
giấc
giấc hoa
giấc mộng
giấc mơ
giấc nam kha
giấc nồng
giấc tiên
giấc xuân
giầm
giấm
giậm
giấm ghém
giần
giần sàng
giấp
giầu
giậu
giây
giấy ảnh
giấy bạc
giấy bản
giấy bóng kính
giấy bồi
giấy bổi
giấy các-bon
giấy các-tông
giấy can
giấy chứng chỉ
giấy chứng nhận
giấy dầu
giấy đánh máy
giấy đi đường
giấy in
giấy khen
giấy kính
giây lát
giấy lộn
giấy má
giấy moi
giấy phấn
giấy phép
giấy quyến
giấy ráp
giấy sáp
giấy sơn
giấy than
giấy thiếc
giấy thông hành
giấy tờ
giấy tráng phấn
giấy vệ sinh
gie
giẻ
gié
giếc
giêng
giềng
giếng
giếng dầu
giếng khơi
giếng trời
gio
giò
giỏ
giò bì
gió bụi
gió đông
gió heo may
gió lào
gió lốc
giò lụa
gió lùa
gió máy
giò mỡ
gió mùa
gió nồm
gió tây
gió trăng
gió vàng
gioi
giòi
giong
gióng
giọng
giọng kim
giọng lưỡi
giọng nói
giọng thổ
giọt
giọt hồng
giọt máu
giọt sành
giọt sương
giỗ
giốc
giổi
giống
giống cái
giống đực
giống má
giống nòi
giờ
giờ chết
giờ G
giờ giấc
giờ phút
giời
giới
giới hạn
giới luật
giới nghiêm
giới sát
giới sắc
giới thượng lưu
giới tính
giới tuyến
giới từ
giới tửu
giới yên
giua
giũa
giùi
giủi
giun
giun đất
giun đũa
giun kim
giun sán
giun tròn
giuộc
giường
giường bệnh
giường chiếu
giường thờ
glu-cô
go
gò
gõ
gọ
gò đống
gò má
góc
góc bẹt
góc bù
góc cạnh
góc đa diện
góc độ
góc đối đỉnh
góc đồng vị
góc giờ
góc kề
góc nhị diện
góc nhọn
góc vuông
gỏi
gói
gon
gòn
gọng
gọng kìm
goòng
góp điện
gót
gọt bút chì
gót hồng
gỗ
gốc
gốc phần
gốc rễ
gốc tích
gồi
gối
gối dựa
gối xếp
gôm
gốm
gôn
gông
gồng
gông cùm
gờ
gợn
gu
gụ
gùi
gùn
guồng
guồng máy
guột
gừng
gươm
gương
gương cầu
gương mẫu
gương phẳng
H
hà
hạ
hà bá
hạ béo
hạ bộ
hạ cấp
hạ chí
hạ du
hà mã
hạ thái bính
hà y
hạc
hạch
hài
hải
hái
hại
hải âu
hải cảng
hải cẩu
hài cốt
hải đảo
hải đăng
hải hà
hài kịch
hải lưu
hải lý
hải ngoại
hải phận
hải quan
hải quân
hải tặc
hải tần
hài văn
hải vị
hải yến
hàm
hạm
hàm ân
hạm đội
hàm phiếu
hàm số
hàm số sơ cấp
hàm số sơ cấp cơ bản
hàm ý
han
Hán
hạn
hạn hán
Hán học
hàn mặc
hàn ôn
hàn sĩ
hàn the
hàn thực
hang
hàng
hãng
háng
hạng
hàng dệt kim
hàng giậu
hàng hải
hàng hóa
hang hốc
hàng không
hàng loạt
hàng lối
hàng ngũ
hàng phố
hàng rào
hàng xóm
hành
hạnh
hành chánh
hành chính
hành cung
hành động
hành khách
hạnh kiểm
hành lang
hành lý
hạnh phúc
hành tây
hành trình
hành tung
hành văn
hành vi
hành viện
hào
hảo hán
hào khí
hào kiệt
hào quang
hảo tâm
hạt
hạt lựu
hạt nhân
hạt tiêu
hàu
hắc điếm
hắc ín
hăm
hăm bơ gơ
hăm háng
hằn
hẳn
hằng hà sa số
hằng số
hầm
hầm bà lằng
hầm mỏ
hầm rượu
hầm trú ẩn
hân
hận
hấp dẫn
hầu
hầu bao
hậu đường
hậu môn
hậu phương
hậu quả
hậu sản
hậu thế
hậu thuẫn
hậu tình
hậu tố
hậu trường
hậu vận
he
hè
hẹ
hèm
hẻm
hem bơ gơ
hen
heo
hèo
hét
hề
hệ
hệ phái
hệ quả
hệ thống
Hê-brơ
hến
hết cả
hỉ
hia
hịch
hiểm họa
hiên
hiến chương
hiên môn
hiện nay
hiến pháp
hiền sĩ
hiện tại
hiện thân
hiện thực
hiện tình
hiện trạng
hiền triết
hiện tượng
hiện vật
hiệp
hiệp biến
hiệp định
hiệp hội
hiệp phương sai
hiệp ước
hiệp vụ
hiếu
hiệu
hiệu chuẩn
hiệu lệnh
hiệu lực
hiệu năng
hiệu quả
hiệu số
hiệu suất
hiếu sự
hiếu trung
hiệu trưởng
hiếu tử
hiệu ứng nhà kính
hiệu ứng quang điện
hình
hình ảnh
hình cầu
hình dáng
hình dạng
hình dung
hình học họa hình
hình nộ
hình nộm
hình phạt
hình thái
hình thang
hình thể
hình thức
hình tròn
hình tượng
hò
họ
ho gà
họ hàng
ho lao
hò sơ
hoa
hỏa
họa
hoa bào
họa báo
hoà bình
hóa chất
hỏa châu
hỏa diệm sơn
họa đồ
Hoà Đồng
hóa đơn
hoa hậu
hoa hiên
hỏa hoạn
hóa học
hóa học hữu cơ
hoa hoét
hoa hồng
hòa khí
hoa liễu
hoa lợi
hỏa lực
hoa mại nương
họa mi
hòa nhạc
hoa nương
hỏa pháo
hoa quả
họa sĩ
hóa thạch
hòa thượng
hoa tiên
hỏa tiễn
hoa tiêu
hóa vô cơ
hỏa xa
hoàn
hoãn
hoạn
hoàn cảnh
hoàn cầu
hoán dụ
hoạn đồ
hoan lạc
hoạn lộ
hoạn nạn
hoán vị
hoàn vũ
hoán xưng
hoàng
hoàng cung
hoàng đạo
hoàng đới
hoàng gia
hoàng hôn
hoàng oanh
hoàng phi
hoàng thân
hoàng thượng
hoàng tộc
hoàng tử
hoàng tức
hoành
hoành độ
hoạt bản
hoạt họa
hoạt náo viên
hoắc loạn
hoẵng
học bạ
học bộ
học bổng
học chế
học chính
học cụ
học điền
học đường
học giả
học giới
học hiệu
học lực
học nghiệp
học phái
học phiệt
học phong
học quan
học sĩ
học thuật
học thuyết
học thức
học trò
học vấn
học vị
học viên
học viện
học vụ
học xá
hòe
hói
hom
hòm
hòm chân
hòm mộ
hòm phiếu
hòm siểng
hòm thư
hòm xe
hòn
hòn dái
hòn đảo
họng
họp báo
hóp sào
hồ
hổ
hố
hộ
hộ bộ
hồ cầm
hộ chiếu
hổ cốt
hồ điệp
hô hấp
hổ khẩu
hộ khẩu
hồ lì
hồ ly
hộ lý
hổ mang
hổ phách
hộ pháp
hổ phù
hồ quang
hộ sản
hồ sơ
hồ sơ yêu cầu
hồ thỉ
hộ tịch
hồ tiêu
hồ tinh
hổ trướng
hốc
hộc
hồi
hội
hồi âm
hối cải
hội chợ
hội chứng
hội diễn
hối đoái
hội đồng
hội hè
hội họa
hội họp
hồi kí
hội kín
hồi môn
hội nghị
hội nghị truyền hình
hội nghị trực tuyến
hội tề
hội thảo
hội thẩm
hội thiện
hội trắm
hội trưởng
hội viên
hồi xuân
hội ý
hôm
hồm qua
hôm sớm
hôm xưa
hôn
hồn
hồn bạch
hỗn hống
hỗn hợp
hỗn hợp đẳng phí
hôn lễ
hôn nhân
hồn phách
hỗn số
hồn thơ
hôn thư
hôn ước
hông
hồng
hồng hạc
hồng lâu
hồng nhan
hồng phúc
hồng tâm
hồng thập tự
hồng thủy
hồng xiêm
hồng y
hộp
hộp chọn
hộp đêm
hộp số
hộp thư
hốt
hột
hột cơm
hột xoài
hơgơr prong
hơi
hởi
hợi
hơi bị
hơi hướng
hơi men
hơi ngạt
hơi thở
hớp
hợp
hợp âm
hợp cẩn
hợp chất
hợp đồng
hợp kim
hợp lực
hợp lưu
hợp lý hóa
hợp tác xã
hợp tấu
hợp xướng
hũ
hủ tiếu
hú tim
hủ tục
hua
hùa
huấn
huân chương
huấn dụ
huấn đạo
huấn điều
huấn học
huấn lệnh
huấn luyện
huê
huệ
hủi
hùm
hũm
hụm
húng
húng dổi
húng láng
húng lìu
hung phạm
hùng tài
hùng tâm
hung thần
Hùng Vương
huờn
húp lô
hút
húy
huy chương
huy hiệu
húy nhật
huyên
huyền
huyện
huyền đề
huyện đường
huyện hàm
huyền phù
huyền tẫn
huyền thoại
huyền thuyết
huyện ủy
huyện úy
huyện vụ
huyết
huyệt
huyết áp
huyết bạch
huyết cầu
huyết chiến
huyết dụ
huyết hãn
huyết học
huyết lệ
huyết mạch
huyết quản
huyết thanh
huyết thống
huyết thư
huyết tương
huỳnh
huynh đệ
huynh trưởng
hư danh
hư số
hư văn
hứa hẹn
hưng phấn
hưng phế
hứng thú
hưng vong
hương
hường
hướng
hương âm
hương ẩm
hương cả
hương chính
hướng dương
hướng đạo
hướng đạo sinh
hướng động
hương hoa
hương hỏa
hương lân
hương liệu
hương lửa
hương lý
hương nhu
hương quản
hương sư
hương thề
hương thơm
hương trưởng
hương tục
hương ước
hương vị
hươu
hươu cao cổ
hữu
hữu ái
hưu binh
hưu bổng
hưu quan
hữu quan
hyđrô
I
i ôn
i tờ
ỉa chảy
ích
ích lợi
im gió
im trời
ịn
inbox
infrakingdom
iốt
isoenzym
J
J
K
ka ki
ka-ki
ka-li
ke
kè
kẻ
kẽ
ké
kẻ cả
kẻ cắp
kẻ chợ
kẻ cướp
kẻ gian
kẽ hở
kẻ khác
kẻ khó
kẻ thù
kẻ trộm
kéc
kem
kẽm
kèn
kén
kèn trống
kẻng
keo
kèo
kéo
kẹo
kéo búa bao
kéo co
kép
kẹp
kép hát
két
kẹt
kê
kế
kệ
kế hoạch
kế toán
kế tự
kền
kền kền
kênh
kễnh
kết cấu
kết chú
kết cục
kết luận
kết quả
kết xuất
khả năng
khả thịnh
khác thường
khách
khách hàng
khách khứa
khách sạn
khách sáo
khách thể
khái
khai hạ
khải hoàn ca
khải hoàn môn
khải huyền
khái huyết
khái luận
khai man
khái niệm
khảm
khám
khàn
khán
khán đài
khán giả
kháng chiến
kháng độc tố
kháng nguyên
kháng sinh
kháng thể
khánh
khánh tiết
khanh tướng
khảo cổ
khảo cổ học
khảo dị
khảo khóa
khảo quan
khạp
khau
khay
khay đèn
khắc
khăn
khăn gói
khăn mỏ quạ
khăn ngang
khăn tay
khăng
khấc
khâm mạng
khâm thiên giám
khâu
khẩu
khấu
khẩu cung
khẩu độ
khấu đuôi
khẩu hiệu
khẩu khí
khẩu ngữ
khẩu phần
khẩu tài
khẩu trang
khẩu truyền
khâu vá
khẩu vị
khe
khè
khẹc
khèn
khéo khỉ
khế
khế ước
khi
khỉ
khí
khí bẩm
khí cầu
khí chất
khí cốt
khí cụ
khí cục
khí động học
khí giới
khí hậu
khí hậu học
khí huyết
khí khổng
khí lực
khí nhạc
khí nổ
khí phách
khí quản
khi quân
khí tiết
khí trơ
khí tượng
khí tượng học
khí vật
khí vị
khiêm me
khiếm thính
khiên
khiếu
khinh khí
khinh kị binh
kho
kho bạc
khó dễ
khó khăn
kho tàng
khoa
khóa
khoa bảng
khóa chuông
khóa chữ
khoa cử
khoa danh
khóa êcle
khoa học đạo
khoa học tự nhiên
khoá kéo
khóa luận
khoa mục
khoa ngoại
khoa trường
khoa trưởng
khoai
khoái cảm
khoái lạc
khoai lang
khoai môn
khoai nghệ
khoai nước
khoai sáp
khoai sọ
khoai tây
khoan
khoản
khoán
khoang
khoảng
khoáng
khoáng chất
khoáng học
khoảng không
khoảng lùi
khoáng sản
khoảng trống
khoáng vật học
khoanh
khoảnh
khoanh bí
khoát
khoáy
khóe
khoeo
khói
khói lửa
khóm
khô
khổ
khố
khổ chủ
khổ dịch
khố đỏ
khổ hình
khổ sai
khổ sâm
khố xanh
khối
khối cầu
khối lượng
khối tình
khôn
không
không bào
không gian
không gian mẫu
không gian tên
không gian tự do
không gian véctơ
không khí
không lực
không phận
không quân
không trung
khổng tước
không vận
khơi
khởi điểm
khởi động từ
khởi nghĩa
khởi nguyên
khởi thủy
khớp
khớp thần kinh
khu
khu dân cư
khu giảng đường
khu ủy
khu ủy viên
khu vực
khua
khuẩn
khúc
khúc côn cầu
khuê các
khuê phòng
khung
khung cửi
khùng điên
khủng hoảng
khủng hoảng chính trị
khủng hoảng chu kỳ
khủng long
khung thành
khuôn
khuôn khổ
khuôn mặt
khuôn mẫu
khuôn sáo
khuôn thiêng
khuôn trăng
khuy
khuy bấm
khuy tết
khuyên
khuyển
khuyến nông
khuyến thiện
khuyển, ưng
khuyết
khuyết điểm
khuynh hướng
khuỷu
khứ lưu
khứa
khướu
kì
kị
kí chú viên
kí lô
ki lô mét
kị nhân
kị quân
kị sĩ
kì xí
ki-lô
ki-lộ
kích
kịch
kịch bản
kịch câm
kịch nói
kịch sĩ
kích thích tố
kịch thơ
kích thước
kiềm
kiếm
kiêm ái
kiếm cung
kiếm hiệp
kiểm học
kiểm sát
kiểm thảo
kiến
kiện
kiến cánh
kiến đen
kiến giải
kiến gió
kiến lửa
kiến nghị
kiện nhi
kiến thức
kiến trúc
kiến trúc phần mềm
kiến trúc sư
kiện tướng
kiến văn
kiềng
kiểng
kiếp
kiếp trước
kiết
kiệt tác
kiểu
kiệu
kiều bào
kiêu binh
kiểu cách
kiều dân
kiểu mẫu
kiều nữ
kiểu thơm
kilôgam
kim
kìm
kim anh
kim băng
kim cải
kim chỉ
kim chỉ nam
kim cúc
kim cương
kim đồng
kim hoàn
kim khánh
kim khí
kim môn
kim ngạch xuất khẩu
kim ngân
kim ngọc
Kim Ngưu
kim ô
kim ốc
kim phong
kim sách
kim thanh
kim tiên
kim tiền
kim tự tháp
kim vu miểu
kinh
kình
kính
kính ái
kính cận
kinh cụ
Kinh Dương Vương
kình địch
kinh điển
kinh đô
kinh độ
kính hiển vi
kính lão
kinh lịch
kinh luân
kính lúp
kính mắt
kinh nghĩa
kinh nghiệm
kinh nguyệt
kình ngư
kinh phí
kinh phong
kính quang phổ
kinh quốc
kính râm
kinh tài
kinh tế
kinh tế học
kinh thành
kính thiên văn
kính tiềm vọng
kính trắc tinh
kính trắng
kinh tuyến
kinh tuyến trời
kính viễn vọng
kíp
knowledge engineering
kung fu
ky
kỷ
kỷ cương
kỳ đà
ký giả
ký hiệu
kỳ hình
kỷ luật
kỷ lục
ký lục
kỹ năng cứng
kỹ năng mềm
kỹ nghệ
kỷ nguyên
kỷ niệm
ký ninh
kỹ nữ
kỳ quan
kỵ sĩ
ký sinh
kỹ sư
ký sự
kỹ sư cầu nối
kỹ sư điện tử
kỳ thi
kỹ thuật
kỹ thuật lâm sinh
kỳ tích
kỹ trị
ký túc xá
ký tự đại diện
ký ức
ký-ninh
L
la
là
lá
lá bài
la bàn
lá cải
lá chắn
lá dứa
la hán
lá lách
lá lảu
là lượt
lá mạ
lá mía
lá sách
lá sen
la-de
lác
lạc
lạc đà
Lạc hầu
lạc khoản
lạc thú
lạch
lạch tạch
lai
lài
lãi
lái
lại
lại bộ
lái buôn
lai cảo
Lai Châu
lái đò
lại giống
lai lịch
lai nguyên
lai sinh
lãi suất
lãi suất qua đêm
lãi suất tái cấp vốn
lái xe
lam
lam chướng
làm lành
lạm thu
lan
làn
lán
lan can
làn điệu
làn sóng
làng
láng
lạng
lang băm
lang ben
láng giềng
làng mạc
lang miếu
lãng tử
làng xã
lãnh
lãnh binh
lãnh chúa
lãnh đạo
lãnh địa
lãnh hải
lãnh sự
lãnh thổ
lãnh tụ
lao
lào
lão
lão bộc
lao công
lao dịch
lao động
lão khoa
lao lung
lao tù
lao tư
lạp
lạp xường
lát
lạt
lau
lay ơn
lazăng
lắc
lắc-lê
lăm
lằn
lăng
lẵng
lăng kính
lăng miếu
lăng quăng
lăng tẩm
lăng trụ
lầm
lẫm
lâm nghiệp
lâm phần
lâm tuyền
lân
lân bang
lân lí
lân quang
lân tinh
lân tuất
lập đông
lập hạ
lập pháp
lập thu
lập trường
lập xuân
lật đật
lầu
lẩu
lậu
lâu dài
lâu đài
lâu la
lầu trang
lầu xanh
lẫy
le
lẻ
lẽ
le le
lẽ mọn
lẽ phải
len
lèn
len dạ
lèo
lẹo
lét
lê
lề
lễ
lệ
lễ bộ
lệ bộ
lê dương
lễ đài
lễ độ
lề đường
lễ đường
lễ giáo
lễ hội
lễ hội ăn
lễ hội ma quỷ
lề lối
lệ luật
lễ nghi
lễ nghĩa
lệ ngoại
lệ ngôn
lệ nông
lễ phép
lệ phí
lễ phục
lễ sính
lễ tân
lề thói
lệ thuộc
lễ tiết
lễ vật
lệch
lềnh
lệnh
lều
lều báo
lều chõng
lều quán
lị
lì xì
li-be
lịch
lịch sử
lịch thiên văn
liêm
liềm
liêm phóng
liêm sỉ
liên
liễn
liên bang
liên bộ
liên cầu khuẩn
liên chi uỷ
liên đoàn
liên kết đôi
liên khu
liên lạc
liên minh
liên thanh
liếp
liếp nhiếp
liệt sĩ
liệt thánh
liều
liễu
liệu
liều lượng
liệu pháp
lim
linh
lình
lĩnh
lính
lịnh
lĩnh binh
linh cảm
lĩnh chúa
linh cửu
linh cữu
lĩnh địa
lính thủy đánh bộ
linh tính
linh tinh tình phộc
linh trưởng
lĩnh tụ
linh vị
líp
lít
liu
liu điu
lizin
lò
ló
lọ
lò cao
lò cừ
lò xo
loa
loài
loại
loại hình
loại hình học
loài người
loại từ
loan
loạn
loạn ngôn
loạn quân
loáng
loạt
lóc loách
lòi
lỏi
lõi
lòi tói
lõm
lon
lọn
lon xon
long
lòng
lõng
lóng
lọng
long bào
lòng chảo
long côn
long cổn
long cung
lòng dục
long đình
long đô
long giá
long mạch
long não
long nhan
long nhãn
long nhong
lòng son
lòng sông
lòng tham
lòng thành
lòng tin
long tinh kì
lòng tự tin
lòng tự trọng
lòng vàng
long xa
loong
lót
lô
lồ
lỗ
lộ
lỗ bộ
lỗ chân lông
lô cốt
lỗ đáo
lô đề
lỗ đít
lỗ hở
lỗ lãi
lỗ lồn
lộ trình
lô xô
lô-ga-rít
lô-gích hình thức
lô-gích học
lô-gích học biện chứng
lốc
lộc
lốc xoáy
lôgic học
lỗi
lối
lối cầu khẩn
lôi đình
lối lăng
lỗi liếc
lối mệnh lệnh
lối mị dân
lối thoát
lối trình bày
lối vào
lồm
lồn
lộn xộn
lông
lồng
lộng
lông buồn
lông đất
lồng đèn
lông mày
lông mi
lồng ngực
lông vũ
lốp
lốt
lột truồng tâm hồn
lơ
lờ
lờ lãi
lớ xớ
lời
lợi
lời bạt
lời chúc
lợi hại
lời hứa
lợi ích
lời khen
lời lãi
lợi lộc
lợi nhuận
lời nói
lời non nước
lợi quyền
lời sắt son
lợi suất
lời tựa
lợi tức
lời văn
lỡm
lợn
lợn bột
lợn cấn
lợn dái
lợn độc
lợn gạo
lợn lòi
lợn nái
lớp
lớp lang
lu
lũ
lú
lùa
lúa
lụa
lúa chiêm
lúa lốc
lúa má
lúa mì
lúa mùa
lúa sớm
luận
luận án
luân canh
luận chứng
luận cứ
luận cương
luận đề
luận điểm
luận điệu
luân hồi
luân lý
luận lý
luân thường
luận văn
luật
luật công vụ
luật gia
luật hành pháp
luật học
luật lệ
luật sư
luật thơ
lúc
lục địa
lục lộ
lục vị
lụi
lùm
lũng
lủng củng
luồng
luống
luồng tư tưởng
lúp
lụt
lũy
lụy
lũy thừa
lụy tình
luyện kim
luyện tinh
lư
lữ
lữ điếm
lư hương
lữ khách
lữ quán
lừa
lửa
lứa
lửa lòng
lửa tình
lứa tuổi
lực
lực dịch
lực kế
lực lượng
lực sĩ
lưng
lửng
lược
lược đồ
lưỡi
lưới
lưỡi câu
lưỡi gà
lưỡi lê
lưỡi liềm
lưỡi trai
lưới trời
lượm
lươn
lườn
lượn
lương
lường
lượng
lưỡng cực
lưỡng diện
lương duyên
lương đống
lương khô
lưỡng phân
lưỡng quyền
lương tâm
lương thực
lương tri
lượng tử
lượt
lựu
lưu cầu
lưu chất
lựu đạn
lưu động
lưu huỳnh
lưu lượng
lưu manh
lưu tệ
lưu thủy
lưu tinh mã
lưu vực
ly
lỵ
lý do
ly hợp
lý lịch
lý luận
lý số
lý tài
lý thuyết
lý tính
lý trí
lý trưởng
lý tưởng
M
m’nhum
ma
mà
mả
mã
má
mạ
ma cà bông
ma cà rằng
ma càn sùng
ma chay
mà chược
ma cỏ
ma cô
mạ crom
ma da
má đào
mã đề
má hồng
ma két
ma lem
ma lực
mã lực
má mày
ma men
mã não
mã nguồn
mạ non
mã phu
ma quỉ
ma quỷ
ma sát
ma tà
mã tấu
ma thuật
mã tiền
ma trắc
ma trận
ma túy
mã vĩ
ma xó
ma-de
ma-dút
ma-két
ma-ra-tông
mác
macgarin
mạch
mạch dừng
mạch điện
mạch lạc
mạch máu
mạch nha
mạch rẽ
mạch văn
mactensit
mai
mài
mái
mại
mái chèo
mại dâm cao cấp
mái hiên
mải mí
mai mối
mái tóc
man
màn
mãn
mạn
màn ảnh
màn bạc
màn cửa
man di
màn gió
màn hình
man-tô
mang
màng
mảng
máng
mạng
mãng cầu
mạng lưới
mạng máy tính
mạng mỡ
mạng nhện
màng nhĩ
mang tai
màng tai
màng trinh
mãng xà
manh
mành
mảnh
mãnh
mánh
mạnh
manh động
mãnh hổ
manh mối
mãnh thú
Mạnh Thường Quân
mảnh vụn
mào
mão
mạo danh
mao dẫn
mào đầu
mao quản
mạo từ
mạt
mạt chược
mạt cưa
mạt hạng
mạt vận
màu
máu
màu bột
máu cam
màu da
màu dầu
máu dê
máu ghen
máu lạnh
máu mặt
màu nước
màu sắc
máu tham
may
mày
mảy
máy
mạy
máy ảnh
máy bay
máy chém
máy chủ
máy chữ
máy công cụ
máy dao điện
máy đào hào

mày đay
máy đẻ
máy điện toán
máy giặt
máy hát
máy hiện sóng
máy hơi nước
máy in
máy khâu
máy làm nóng
máy lạnh
máy móc
máy phay
mày râu
máy sưởi
máy thu thanh
máy tính
máy tính toán
mày trắng
máy truy tìm dữ liệu
máy truyền thanh
máy vi tính
máy xay sinh tố
mắc
mặc
mắc áo
mặc định
mắm
mắm tôm
mẳn
măng
măng cụt
măng tây
măng-đô-lin
măng-sông
măng-xông
mặt
mặt bằng
mắt cá
mắt cáo
mặt cầu
mặt chữ
mặt cưa
mặt hàng
mắt hột
mắt lưới
mặt nạ
mặt phẳng
mặt phẳng nghiêng
mắt thần
mặt trắng
mặt trận
mâm
mầm
mâm bồng
mầm non
mâm xôi
mấn
mận
mập
mật
mật báo
mật chỉ
mật dụ
mật độ
mật lệnh
mật mã
mật ong
mật thám
Mật tông
mật ước
mật vụ
mâu
mẩu
mấu
mậu
mậu dịch
mẫu đơn
mẫu giáo
mẫu hệ
mẫu mã
mẫu quốc
mẫu số
mẫu thân
mâu thuẫn
mẫu tử
mây
mẩy
mây bạc
mây mưa
mây xanh
me
mè
mẻ
mẽ
mé
mẹ
mẹ cu
mẹ ghẻ
mẹ kế
mẹ nuôi
mé nước
mè xửng
men
mèn
mèo
mẻo
mẽo
mẹo
mép
meson
mét
mẹt
mét hệ
methoxy
MeV
mezon
mê
mề
mễ
mế
mệ
mê cung
mê đạo
mề đay
mề gà
mê lộ
mê tín
mê-tan
mêga electronvôn
mền
mệnh
mệnh căn
mệnh đề
mệnh lệnh
mệnh lệnh máy tính
mi
mì
mí
mì chính
mi-ca
mía
miền
miến
miện
miếng
miệng
miệng lưỡi
miệng thế
miệng tiếng
miêu
miễu
miếu
miếu đường
miếu mạo
milimét
min
mìn
mình
minh châu
minh chủ
minh điều
minh linh
minh mạc
minh ngọc
minh sinh
minh tinh
mít
mít xoài
mít-tinh
miu
mo
mò
mỏ
mõ
mỏ ác
mỏ hàn
mỏ lết
mo nang
mỏ neo
mõ tòa
mỏ vịt
moay-ơ
móc
mọc
móc ba
móc câu
móc chìa khoá
móc đôi
móc đơn
móc năm
móc sáu
móc tư
moi
mòi
mọi
mom
mỏm
mõm
mõm chó
món
món ăn
món hàng
mòng
móng
móng giò
mong manh
móng vuốt
mọt
mọt sách
mô
mồ
mộ
mộ chí
mộ địa
mô hình
mồ hôi
mộ phần
mô tơ
mô-bi-lét
mô-tô
mô-tơ
mốc
mộc
mộc bản
mộc dục
mộc già
mộc hương
mộc lan
mộc ngẫu
mộc tồn
mộc vị
môi
mồi
mối
mội
môi giới
mối hàng
môi thể
mối tình
môi trường
môi trường đầu tư
môm
mồm
mồm mép
môn
môn bài
môn đệ
môn đồ
môn học
môn khách
môn phái
mông
mồng
mổng
mống
mộng
mộng mị
mộng triệu
mộng tưởng
mốt
một chút
một vài
mốt xẩm xì
mơ
mỡ
mớ
mỡ lá
mơ lông
mỡ muối
mỡ phần
mờm
mớn
MP
MPs
mu
mù
mủ
mũ
mụ
mũ bình thiên
mũ cánh chuồn
mũ cát-két
mũ chào mào
mù tạc
mua
mùa
mùa đông
mùa gặt
mùa hạ
mùa hanh
mùa hè
mùa lạnh
mùa màng
mùa nực
múa rối
mùa thu
mùa Vọng
mùa xuân
mùa Xuân
mục
mục đích
mục đồng
mục kỉnh
mục lục
mục sư
mục tiêu
mục trường
mục từ
mục tử
mục vụ
mui
mùi
mũi
múi
múi giờ
mùi mẽ
mũi nhọn
mùi soa
mũi tên
mùi vị
mun
mùn
mụn
mủng
muôi
muỗi
muối
muội
muỗm
muông
muồng
muỗng
muống
mụp
mút
mụt
mụt lẹo
mưa
mưa bay
mưa dầm
mưa gió
mưa lũ
mưa móc
mưa ngâu
mưa rào
mưa Sở mây Tần
mưa vượt thấm
mức
mực
mực tàu
mươi
mương
mường
mướp
mướp tây
mưỡu
mứt
mưu
mưu lược
mỹ cảm
mỹ nhân kế
mỹ nữ
mỹ thuật
mỹ vị
N
na
nà
nả
ná
nạ
na pan
na-pan
nạc
nách
nai
nài
nải
nái
nái sề
nam
nạm
nam ai
nam bán cầu
nam cực
nam giao
nam nhi
nam nữ
nam sinh
nam tính
nam trang
Nam Tư
nam tử
nam tử hán
nam tử hán đại trượng phu
nam tước
nan
nạn
nan hoa
nạn nhân
nang
nàng
nạng
nàng dâu
nàng hầu
nàng tiên
nàng tiên nâu
nanh
nanh sấu
nanh vuốt
nanômét
não
nạo
nát bàn
nau
nay thư
nặc nô
năm
nẳm
nắm
năm học
năm mươi
năm trời
năm tuổi
năm vũ trụ
năm xuân phân
năm xưa
nắng
năng động
năng động tính
năng khiếu
năng lực
năng lượng
nắng mới
nắng nôi
năng suất
nắp
nấc
nầm
nấm
nậm
nấm đất
nấm hương
nấm men
nâu
nậu
nấu nướng
nâu sồng
nây
né
nem
nem chua
nem rán
ném tạ
nén
neo
nẻo
néo
nẻo đường
nẹp
nét
neutron
Bản mẫu:new vie noun
nê
nề
nê-ông
nêm
nệm
nền
nến
nền móng
nền nếp
nền tảng
nếp
nếp cái
nếp con
nếp tẻ
nết
nêu
nga
ngà
ngả
ngã
ngã ba
ngã ba đường
ngả nghiêng
ngã nước
ngã tư
nga văn
ngà voi
ngách
ngạch
ngai
ngài
ngải
ngãi
ngái
ngải cứu
ngải đắng
ngàm
ngan
ngàn
ngạn ngữ
ngáng
ngang bụng
ngang nhiên
ngành
ngạnh
ngành nghề
ngành ngọn
ngao
ngáo
ngày
ngày công
ngày dưng
ngày giỗ
ngày giờ
ngày kị
ngày lễ
ngày mai
ngày mùa
ngày N
ngày rày
ngày sinh
ngày vũ trụ
ngày xanh
ngăn
ngăn kéo
ngắt điện
ngầm
ngâm tôm
ngân
ngần
ngấn
ngân hà
ngân hàng
ngân khoản
ngân khố
ngân phiếu
ngân quỹ
ngân sách
ngất
ngâu
ngẫu
ngẫu hứng
nghè
nghé
nghẽo
nghê
nghề
nghể
nghệ
nghề điêu khắc
nghề nghiệp
nghề ngỗng
nghệ nhân
nghệ sĩ
nghệ thuật
nghê thường
nghì
nghỉ
nghị
nghi án
nghi binh
nghị định
nghị định thư
nghị lực
nghi môn
nghị quyết
nghị sĩ
nghị sự
nghi thức
nghi trượng
nghĩa
nghĩa binh
nghĩa bộc
nghĩa cử
nghĩa dũng binh
nghĩa địa
nghĩa khí
nghĩa lý
nghĩa vị
nghĩa vụ
